PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=456&external=true&parentUrl=close,PO #99SWC-NV23-16453:456,ESP 273 - McKesson,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Kelly Vodopich,3PCR - Complete Receipt,07/14/2025,$216.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=457&external=true&parentUrl=close,PO #99SWC-NV23-16453:457,G2B #99SWC-NV23-16453,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Irma Carrera,3PS - Sent,07/14/2025,"$3,299.38"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=458&external=true&parentUrl=close,PO #99SWC-NV23-16453:458,ESP 274 - McKesson,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Kelly Vodopich,3PCR - Complete Receipt,07/14/2025,$111.21
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=459&external=true&parentUrl=close,PO #99SWC-NV23-16453:459,"PPE supplies, Pill Pouches",McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Sherry Gentry,3PCR - Complete Receipt,07/17/2025,"$2,296.17"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=460&external=true&parentUrl=close,PO #99SWC-NV23-16453:460,G2B #99SWC-NV23-16453,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Kellen Nomura,3PCR - Complete Receipt,07/17/2025,$415.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=461&external=true&parentUrl=close,PO #99SWC-NV23-16453:461,G2B #99SWC-NV23-16453,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Michael Espinoza,3PCR - Complete Receipt,07/22/2025,$788.61
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=462&external=true&parentUrl=close,PO #99SWC-NV23-16453:462,G2B #99SWC-NV23-16453,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Kellen Nomura,3PCR - Complete Receipt,07/22/2025,"$2,044.32"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=463&external=true&parentUrl=close,PO #99SWC-NV23-16453:463,"Walkers -Sternes, Farr, Burnett, CPAP - Bousley",McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Sherry Gentry,3PCR - Complete Receipt,07/22/2025,$561.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=464&external=true&parentUrl=close,PO #99SWC-NV23-16453:464,ESP 278 - McKESSON,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Kelly Vodopich,3PCR - Complete Receipt,07/22/2025,$108.49
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16453&releaseNbr=465&external=true&parentUrl=close,PO #99SWC-NV23-16453:465,McKesson-Pharmacy,McKesson Medical-Surgical Government Solutions LLC,Department of Corrections,Department of Corrections,Temeka Campbell,3PS - Sent,07/22/2025,$363.54
