PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16878&releaseNbr=38&external=true&parentUrl=close,PO #99SWC-NV23-16878:38,1-06954,The Home Depot,Department of Conservation and Natural Resources,Parks Division,Rett Smith,3PCR - Complete Receipt,06/26/2024,"$4,837.80"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV23-16866,Security and Fire Protection Services (NASPO ValuePoint Cooperative Agreement),Everon LLC,Statewide Contracts,Statewide Contracts,Nancy Feser,3PS - Sent,07/11/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV23-16866:1,ADT Mccarren,Everon LLC,Department of Administration,State Public Works Division,Brittany Howe,3PS - Sent,05/30/2024,"$26,233.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=2&external=true&parentUrl=close,PO #99SWC-NV23-16866:2,5-year Fire Sprinkler Testing,Everon LLC,Department of Administration,State Public Works Division,Michele Killian,3PCR - Complete Receipt,11/19/2024,"$2,125.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=3&external=true&parentUrl=close,PO #99SWC-NV23-16866:3,Fire safety and supervised waterflow monitoring for Purchasing Warehouse at 7055 Placid St,Everon LLC,Department of Administration,Purchasing Division,Gideon Davis,3PCR - Complete Receipt,04/10/2025,$480.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=4&external=true&parentUrl=close,PO #99SWC-NV23-16866:4,Fire Security,Everon LLC,Department of Administration,State Public Works Division,Sue Sands,3PCR - Complete Receipt,04/11/2025,"$321,180.01"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=5&external=true&parentUrl=close,PO #99SWC-NV23-16866:5,Everon LLC - LV security install #203,Everon LLC,Department of Conservation and Natural Resources,Environmental Protection,Stephanie Simpson,3PS - Sent,07/01/2025,$544.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=6&external=true&parentUrl=close,PO #99SWC-NV23-16866:6,SAO System Install & Monitoring - Everon LLC,Everon LLC,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,08/12/2025,"$5,782.52"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=7&external=true&parentUrl=close,PO #99SWC-NV23-16866:7,Elko Fire Alarms Installation & Monitoring - Everon LLC,Everon LLC,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,08/12/2025,"$2,761.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-16866&releaseNbr=8&external=true&parentUrl=close,PO #99SWC-NV23-16866:8,Fallon Fire Alarm System - Everon,Everon LLC,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,08/12/2025,"$2,230.52"
