PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=364&external=true&parentUrl=close,PO #99SWC-NV25-24174:364,EPRO SR 5124,Grainger,Department of Conservation and Natural Resources,Parks Division,Boyd Strassburg,3PCR - Complete Receipt,04/08/2025,$260.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=365&external=true&parentUrl=close,PO #99SWC-NV25-24174:365,Silicone chain lube for entry gates,Grainger,Adjutant General,Adjutant General and National Guard,Tabitha Dvorchak,3PCR - Complete Receipt,04/08/2025,$98.56
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=366&external=true&parentUrl=close,PO #99SWC-NV25-24174:366,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Travan Hall,3PS - Sent,04/09/2025,"$6,151.71"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=367&external=true&parentUrl=close,PO #99SWC-NV25-24174:367,04-09-2025 Grainger Glenn Maintenance,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,04/09/2025,$538.22
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=368&external=true&parentUrl=close,PO #99SWC-NV25-24174:368,G2B #99SWC-NV25-24174,Grainger,Governor's Office,Governor's Finance Office,Andrew Blake,3PCR - Complete Receipt,04/09/2025,$656.40
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=369&external=true&parentUrl=close,PO #99SWC-NV25-24174:369,Epro/SR - 5126 Grainger Cleaning Supplies,Grainger,Department of Conservation and Natural Resources,Parks Division,Magali Macias,3PS - Sent,04/09/2025,$762.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=370&external=true&parentUrl=close,PO #99SWC-NV25-24174:370,G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Forestry Division,Cory King,3PCO - Closed,04/09/2025,$100.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=371&external=true&parentUrl=close,PO #99SWC-NV25-24174:371,G2B #99SWC-NV25-24174,Grainger,Department of Agriculture,Department of Agriculture,Adelina Helton,3PS - Sent,04/10/2025,$892.07
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=372&external=true&parentUrl=close,PO #99SWC-NV25-24174:372,04-10-2025 Grainger Batteries,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,04/10/2025,$113.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=373&external=true&parentUrl=close,PO #99SWC-NV25-24174:373,"G2B #99SWC-NV25-24174 - HVAC (Clamp Meter, Valve Core)",Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,04/10/2025,"$2,663.54"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=374&external=true&parentUrl=close,PO #99SWC-NV25-24174:374,G2B #99SWC-NV25-24174 - Grainger Hoses and Screws,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,04/10/2025,$243.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=375&external=true&parentUrl=close,PO #99SWC-NV25-24174:375,G2B #99SWC-NV25-24174 supply fan bearings,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,04/10/2025,"$3,310.70"
