PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=199&external=true&parentUrl=close,PO #99SWC-NV24-19558:199,05-27-2025 Bob Barker Stock,"Bob Barker Company, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,05/27/2025,"$2,156.03"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=200&external=true&parentUrl=close,PO #99SWC-NV24-19558:200,05-30-2025 Bob Barker Stein Stock Clothing,"Bob Barker Company, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,05/30/2025,$260.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=201&external=true&parentUrl=close,PO #99SWC-NV24-19558:201,G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,05/30/2025,"$1,327.65"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=202&external=true&parentUrl=close,PO #99SWC-NV24-19558:202,BOB BARKER-NNCC SHOES Q4FY25,"Bob Barker Company, Inc.",Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,05/30/2025,$164.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=203&external=true&parentUrl=close,PO #99SWC-NV24-19558:203,PO# CYC25-639 myriad G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PCR - Complete Receipt,06/03/2025,"$1,876.71"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=204&external=true&parentUrl=close,PO #99SWC-NV24-19558:204,PO# CYC25638 shoes G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PCR - Complete Receipt,06/03/2025,$798.48
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=205&external=true&parentUrl=close,PO #99SWC-NV24-19558:205,PO# CYC25640 Blankets G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PCR - Complete Receipt,06/03/2025,"$2,107.44"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=206&external=true&parentUrl=close,PO #99SWC-NV24-19558:206,G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Alejandro Hernandez,3PCR - Complete Receipt,06/05/2025,"$1,125.02"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=207&external=true&parentUrl=close,PO #99SWC-NV24-19558:207,G2B #99SWC-NV24-19558,"Bob Barker Company, Inc.",Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,06/05/2025,$220.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-19558&releaseNbr=208&external=true&parentUrl=close,PO #99SWC-NV24-19558:208,FMWCC Q4 BOB BARKER CAT 50 NEEDS,"Bob Barker Company, Inc.",Department of Corrections,Department of Corrections,Marilyn Johnson,3PCR - Complete Receipt,06/16/2025,$358.20
