PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1973&external=true&parentUrl=close,PO #99SWC-NV25-25281:1973,"G2B #99SWC-NV25-25281 - Office Chair, H Webb","Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Vange Mendelson,3PS - Sent,08/14/2025,$259.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1974&external=true&parentUrl=close,PO #99SWC-NV25-25281:1974,Medical Gator Oil Change Supplies,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Maria Eddington,3PS - Sent,08/14/2025,$41.08
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1975&external=true&parentUrl=close,PO #99SWC-NV25-25281:1975,Amazon - Sison - Small Parts,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Mike Sison,3PS - Sent,08/14/2025,$28.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1976&external=true&parentUrl=close,PO #99SWC-NV25-25281:1976,BA3186 Amazon Monitor RNO,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Brandon Beach,3PS - Sent,08/14/2025,$186.06
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1977&external=true&parentUrl=close,PO #99SWC-NV25-25281:1977,3724 R115040 US and NV Flags,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/14/2025,$58.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1978&external=true&parentUrl=close,PO #99SWC-NV25-25281:1978,BA3186 Amazon PPE and Supplies,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Brandon Beach,3PS - Sent,08/14/2025,"$1,007.33"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1979&external=true&parentUrl=close,PO #99SWC-NV25-25281:1979,G2B #99SWC-NV25-25281 - Amazon (Warden's Office),"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/14/2025,"$1,308.05"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1980&external=true&parentUrl=close,PO #99SWC-NV25-25281:1980,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Jennifer Miller,3PS - Sent,08/14/2025,"$3,434.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1981&external=true&parentUrl=close,PO #99SWC-NV25-25281:1981,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Angelina Schindler,3PS - Sent,08/14/2025,$192.61
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1982&external=true&parentUrl=close,PO #99SWC-NV25-25281:1982,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Robert Misiti,3PS - Sent,08/14/2025,$142.69
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1983&external=true&parentUrl=close,PO #99SWC-NV25-25281:1983,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Robert Misiti,3PS - Sent,08/14/2025,$682.00
