PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2104&external=true&parentUrl=close,99SWC-NV23-15341:2104,G2B From Staples Advantage,Staples Advantage,Department of Education,Department of Education,Geri Mendiola,3PS - Sent,10/31/2023,$51.33
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2105&external=true&parentUrl=close,99SWC-NV23-15341:2105,Staples - Jen Newmark - Office Supplies,Staples Advantage,Department of Wildlife,Department of Wildlife,Jeff Wyatt,3PS - Sent,10/31/2023,$112.81
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2106&external=true&parentUrl=close,99SWC-NV23-15341:2106,G2B From Staples Advantage,Staples Advantage,Department of Human Services,DHS Director's Office,Rebecca Ortiz,3PS - Sent,10/31/2023,$116.65
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2107&external=true&parentUrl=close,99SWC-NV23-15341:2107,Oct 2023 MASS-South From Staples Advantage,Staples Advantage,"Department of Employment, Training and Rehabilitation",Employment Security Division,Waylon-Reis Kaai-English,3PS - Sent,10/31/2023,$62.79
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2108&external=true&parentUrl=close,99SWC-NV23-15341:2108,G2B From Staples Advantage,Staples Advantage,Department of Human Services,DHS Director's Office,Sandra Perez,3PS - Sent,10/31/2023,$186.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2109&external=true&parentUrl=close,99SWC-NV23-15341:2109,OFFICE SUPPLIES-STAMPS,Staples Advantage,Department of Corrections,Department of Corrections,Dawn Bequette,3PCR - Complete Receipt,10/31/2023,"$1,017.32"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2110&external=true&parentUrl=close,99SWC-NV23-15341:2110,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Real Estate Division,Shareece Bates,3PCR - Complete Receipt,10/31/2023,$584.85
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2111&external=true&parentUrl=close,99SWC-NV23-15341:2111,G2B From Staples Advantage 018,Staples Advantage,Department of Corrections,Department of Corrections,Vanessa Gallegos,3PCR - Complete Receipt,10/31/2023,$340.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2112&external=true&parentUrl=close,99SWC-NV23-15341:2112,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,10/31/2023,$318.32
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=2113&external=true&parentUrl=close,99SWC-NV23-15341:2113,Oct 2023 WISS-South From Staples Advantage,Staples Advantage,"Department of Employment, Training and Rehabilitation",Employment Security Division,Waylon-Reis Kaai-English,3PS - Sent,10/31/2023,$43.95
