PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3874&external=true&parentUrl=close,99SWC-NV23-15341:3874,G2B From Staples Advantage,Staples Advantage,Attorney General's Office,Attorney General's Office,Sandra Geyer,3PS - Sent,04/23/2024,$42.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3875&external=true&parentUrl=close,99SWC-NV23-15341:3875,G2B From Staples Advantage,Staples Advantage,Attorney General's Office,Attorney General's Office,Sandra Geyer,3PS - Sent,04/23/2024,$130.36
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3876&external=true&parentUrl=close,99SWC-NV23-15341:3876,G2B From Staples Advantage,Staples Advantage,Department of Wildlife,Department of Wildlife,Hope Harper,3PS - Sent,04/23/2024,$46.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3877&external=true&parentUrl=close,99SWC-NV23-15341:3877,G2B From Staples Advantage - Central,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$78.73
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3878&external=true&parentUrl=close,99SWC-NV23-15341:3878,G2B From Staples Advantage - Fernley,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$251.74
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3879&external=true&parentUrl=close,99SWC-NV23-15341:3879,G2B From Staples Advantage - Pahrump,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$37.06
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3880&external=true&parentUrl=close,99SWC-NV23-15341:3880,G2B From Staples Advantage - Panaca,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$72.77
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3881&external=true&parentUrl=close,99SWC-NV23-15341:3881,G2B From Staples Advantage - Winnemucca,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$222.77
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3882&external=true&parentUrl=close,99SWC-NV23-15341:3882,G2B From Staples Advantage - Yerington,Staples Advantage,Department of Human Services,Public and Behavioral Health,Wyatt Layland,3PS - Sent,04/24/2024,$52.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3883&external=true&parentUrl=close,99SWC-NV23-15341:3883,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Jason Renner,3PCR - Complete Receipt,04/24/2024,"$5,892.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3884&external=true&parentUrl=close,99SWC-NV23-15341:3884,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,DPS Director's Office,Cherieanne Gantan,3PS - Sent,04/24/2024,$838.67
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3885&external=true&parentUrl=close,99SWC-NV23-15341:3885,G2B From Staples Advantage,Staples Advantage,Governor's Office,"Office of Science, Innovation and Technology",Debra Petrelli,3PCR - Complete Receipt,04/24/2024,$125.74
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3886&external=true&parentUrl=close,99SWC-NV23-15341:3886,G2B From Staples Advantage,Staples Advantage,Governor's Office,"Office of Science, Innovation and Technology",Debra Petrelli,3PCR - Complete Receipt,04/24/2024,$303.47
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3887&external=true&parentUrl=close,99SWC-NV23-15341:3887,G2B Staples/SDCC/LAW LIBRARY,Staples Advantage,Department of Corrections,Department of Corrections,Stacey Hite,3PCR - Complete Receipt,04/24/2024,$411.67
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3888&external=true&parentUrl=close,99SWC-NV23-15341:3888,G2B From Staples Advantage,Staples Advantage,Department of Administration,State Public Works Division,GIOVANNI MADERA,3PCR - Complete Receipt,04/24/2024,"$1,057.59"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3889&external=true&parentUrl=close,99SWC-NV23-15341:3889,G2B From Staples Advantage April,Staples Advantage,Department of Corrections,Department of Corrections,Irma Carrera,3PCR - Complete Receipt,04/24/2024,"$1,882.10"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3890&external=true&parentUrl=close,99SWC-NV23-15341:3890,General Office Supplies,Staples Advantage,Department of Business and Industry,Division of Industrial Relations,Mallory Otto,3PCR - Complete Receipt,04/24/2024,$207.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=3891&external=true&parentUrl=close,99SWC-NV23-15341:3891,office supplies,Staples Advantage,Department of Corrections,Department of Corrections,Melanie Middleton,3PCR - Complete Receipt,04/24/2024,$176.84
