PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1603&external=true&parentUrl=close,99SWC-NV23-15341:1603,G2B From Staples Advantage,Staples Advantage,Public Utilities Commission,Public Utilities Commission,Dorothy Loucks,3PS - Sent,09/12/2023,$184.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1604&external=true&parentUrl=close,99SWC-NV23-15341:1604,Admin - molsen,Staples Advantage,Department of Public Safety,"Records, Communications and Compliance",Meghan Olsen,3PS - Sent,09/12/2023,$44.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1605&external=true&parentUrl=close,99SWC-NV23-15341:1605,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,09/12/2023,$235.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1606&external=true&parentUrl=close,99SWC-NV23-15341:1606,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,09/12/2023,$138.05
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1607&external=true&parentUrl=close,99SWC-NV23-15341:1607,Reno Supplies- Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,09/12/2023,$229.93
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1608&external=true&parentUrl=close,99SWC-NV23-15341:1608,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,09/12/2023,$476.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1609&external=true&parentUrl=close,99SWC-NV23-15341:1609,G2B From Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Shauna Dennis,3PS - Sent,09/12/2023,$69.65
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1610&external=true&parentUrl=close,99SWC-NV23-15341:1610,Sept 2023 Staples Order,Staples Advantage,Department of Public Safety,Nevada Parole and Probation,Jacob Esquer,3PCR - Complete Receipt,09/12/2023,$412.47
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1611&external=true&parentUrl=close,99SWC-NV23-15341:1611,G2B From Staples Advantage,Staples Advantage,Colorado River Commission,Colorado River Commission,Gina Goodman,3PCR - Complete Receipt,09/12/2023,$466.12
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1612&external=true&parentUrl=close,99SWC-NV23-15341:1612,G2B From Staples Advantage (Copier Paper),Staples Advantage,Department of Human Services,Social Services,Brenda Hildebrand,3PCO - Closed,09/12/2023,"$1,019.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1613&external=true&parentUrl=close,99SWC-NV23-15341:1613,G2B From Staples Advantage,Staples Advantage,Colorado River Commission,Colorado River Commission,Gina Goodman,3PS - Sent,09/13/2023,$483.89
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1614&external=true&parentUrl=close,99SWC-NV23-15341:1614,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Nevada Highway Patrol,Katie Henrie,3PS - Sent,09/13/2023,"$1,951.87"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1615&external=true&parentUrl=close,99SWC-NV23-15341:1615,G2B From Staples Advantage,Staples Advantage,Department of Conservation and Natural Resources,Parks Division,Robert Misiti,3PS - Sent,09/13/2023,$314.01
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1616&external=true&parentUrl=close,99SWC-NV23-15341:1616,G2B From Staples Advantage,Staples Advantage,"Department of Employment, Training and Rehabilitation",Nevada Equal Rights Commission,Coralie Peterson,3PS - Sent,09/13/2023,$575.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1617&external=true&parentUrl=close,99SWC-NV23-15341:1617,Staples Supply Order 9-6-2023,Staples Advantage,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,Janet Vostinar,3PS - Sent,09/13/2023,$466.62
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1618&external=true&parentUrl=close,99SWC-NV23-15341:1618,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Leah Berris,3PS - Sent,09/13/2023,$703.74
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1619&external=true&parentUrl=close,99SWC-NV23-15341:1619,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Fire Marshal,Susan Berry,3PS - Sent,09/13/2023,$85.87
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1620&external=true&parentUrl=close,99SWC-NV23-15341:1620,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Public and Behavioral Health,Abbygail Northrop,3PS - Sent,09/13/2023,$104.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1621&external=true&parentUrl=close,99SWC-NV23-15341:1621,"OCL Sept. Order 4, Staples",Staples Advantage,Department of Human Services,Aging and Disability Services Division,Deanna Smith,3PCR - Complete Receipt,09/14/2023,$177.70
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1622&external=true&parentUrl=close,99SWC-NV23-15341:1622,TLVCC G2B From Staples Advantage,Staples Advantage,Department of Conservation and Natural Resources,Forestry Division,Javery Rios,3PCO - Closed,09/14/2023,$329.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1623&external=true&parentUrl=close,99SWC-NV23-15341:1623,G2B From Staples Advantage,Staples Advantage,Adjutant General,Emergency Management,Judith Lyman,3PCR - Complete Receipt,09/14/2023,$175.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1624&external=true&parentUrl=close,99SWC-NV23-15341:1624,G2B From Staples Advantage,Staples Advantage,Adjutant General,Emergency Management,Cassie  Miller,3PCR - Complete Receipt,09/14/2023,$99.34
