PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1449&external=true&parentUrl=close,PO #99SWC-NV25-25281:1449,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Noe Bolanos-Calderon,3PS - Sent,07/24/2025,$203.30
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1450&external=true&parentUrl=close,PO #99SWC-NV25-25281:1450,Inmate worker equipment,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Kaufman,3PS - Sent,07/24/2025,$729.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1451&external=true&parentUrl=close,PO #99SWC-NV25-25281:1451,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Anthony Quillmann,3PCR - Complete Receipt,07/24/2025,$284.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1452&external=true&parentUrl=close,PO #99SWC-NV25-25281:1452,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Noe Bolanos-Calderon,3PCR - Complete Receipt,07/24/2025,$333.27
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1453&external=true&parentUrl=close,PO #99SWC-NV25-25281:1453,Amazon - Toner,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Mike Sison,3PCR - Complete Receipt,07/24/2025,"$1,938.45"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1454&external=true&parentUrl=close,PO #99SWC-NV25-25281:1454,ESP - Amazon - Acrylic Paint,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,07/24/2025,$99.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1455&external=true&parentUrl=close,PO #99SWC-NV25-25281:1455,ESP - Amazon - Webcams,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,07/24/2025,$657.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1456&external=true&parentUrl=close,PO #99SWC-NV25-25281:1456,ESP electronic items from Amazon,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Kimberly Avery,3PCR - Complete Receipt,07/24/2025,$661.82
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1457&external=true&parentUrl=close,PO #99SWC-NV25-25281:1457,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PCR - Complete Receipt,07/24/2025,$9.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1458&external=true&parentUrl=close,PO #99SWC-NV25-25281:1458,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PCR - Complete Receipt,07/24/2025,$61.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1459&external=true&parentUrl=close,PO #99SWC-NV25-25281:1459,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,Mail Services,Haley Wilkes,3PS - Sent,07/24/2025,$22.18
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1460&external=true&parentUrl=close,PO #99SWC-NV25-25281:1460,CARSON CITY SUPPLIES-CHAIR MAT-ERASERS-DRY ERASE MARKERS-MAGNETS-2 GLASS ERASE BOARDS-SLIDING AMAZON,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,07/24/2025,$499.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1461&external=true&parentUrl=close,PO #99SWC-NV25-25281:1461,G2B #99SWC-NV25-25281 WR-38817,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Scott Egy,3PCR - Complete Receipt,07/24/2025,$87.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1462&external=true&parentUrl=close,PO #99SWC-NV25-25281:1462,ESCC Shop Supplies G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Jason Foster,3PPR - Partial Receipt,07/24/2025,$676.42
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1463&external=true&parentUrl=close,PO #99SWC-NV25-25281:1463,SR-26042,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Louis Jobe,3PS - Sent,07/24/2025,$174.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1464&external=true&parentUrl=close,PO #99SWC-NV25-25281:1464,WR - Grab & Go Kit Supplies,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Amanda Perez,3PS - Sent,07/24/2025,$422.86
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1465&external=true&parentUrl=close,PO #99SWC-NV25-25281:1465,Amazon Office Supplies July 2025,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Division of Water Resources,Jenifer Davis,3PCR - Complete Receipt,07/24/2025,$300.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1466&external=true&parentUrl=close,PO #99SWC-NV25-25281:1466,JCC MKU Replacement,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Ainar Johansen,3PCR - Complete Receipt,07/24/2025,"$1,116.49"
