PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=840&external=true&parentUrl=close,99SWC-NV23-15341:840,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Office of Federal Assistance,Terri McBride,3PCR - Complete Receipt,06/20/2023,$56.03
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=841&external=true&parentUrl=close,99SWC-NV23-15341:841,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Office of Federal Assistance,Terri McBride,3PCR - Complete Receipt,06/20/2023,$51.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=842&external=true&parentUrl=close,99SWC-NV23-15341:842,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kylie Riske,3PS - Sent,06/20/2023,$480.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=843&external=true&parentUrl=close,99SWC-NV23-15341:843,G2B From Staples Advantage,Staples Advantage,Governor's Office of Economic Development,Governor's Office of Economic Development,Jessica Murillo,3PS - Sent,06/20/2023,$671.03
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=844&external=true&parentUrl=close,99SWC-NV23-15341:844,G2B From Staples Advantage,Staples Advantage,Public Utilities Commission,Public Utilities Commission,Dorothy Loucks,3PS - Sent,06/20/2023,$152.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=845&external=true&parentUrl=close,99SWC-NV23-15341:845,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Capitol Police,Heather Brazil,3PS - Sent,06/20/2023,$292.11
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=846&external=true&parentUrl=close,99SWC-NV23-15341:846,G2B From Staples Advantage,Staples Advantage,Department of Education,Department of Education,Jessica Boles,3PS - Sent,06/20/2023,$119.43
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=847&external=true&parentUrl=close,99SWC-NV23-15341:847,ELECTRIC STAPLER & SCANNER FOR ASO II,Staples Advantage,Department of Corrections,Department of Corrections,Maria Eddington,3PCR - Complete Receipt,06/20/2023,$321.87
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=848&external=true&parentUrl=close,99SWC-NV23-15341:848,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Office,Zuly Terrazas,3PCR - Complete Receipt,06/20/2023,$133.85
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=849&external=true&parentUrl=close,99SWC-NV23-15341:849,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Jason Renner,3PCR - Complete Receipt,06/20/2023,"$5,952.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=850&external=true&parentUrl=close,99SWC-NV23-15341:850,"1010 Request Staples Cart - Quote - $1,016.85",Staples Advantage,Department of Human Services,Health Care Financing and Policy,Ana Vega,3PS - Sent,06/20/2023,"$1,016.85"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=851&external=true&parentUrl=close,99SWC-NV23-15341:851,G2B From Staples Advantage,Staples Advantage,Treasurer's Office,Higher Education Tuition,Blanca Platt,3PS - Sent,06/21/2023,$357.45
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=852&external=true&parentUrl=close,99SWC-NV23-15341:852,Doc Prep Supply Order,Staples Advantage,Secretary of State's Office,Secretary of State's Office,Karina Carrion,3PS - Sent,06/21/2023,$170.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=853&external=true&parentUrl=close,99SWC-NV23-15341:853,Staples for Notary Supplies,Staples Advantage,Secretary of State's Office,Secretary of State's Office,Karina Carrion,3PS - Sent,06/21/2023,$156.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=854&external=true&parentUrl=close,99SWC-NV23-15341:854,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/21/2023,$81.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=855&external=true&parentUrl=close,99SWC-NV23-15341:855,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/21/2023,$90.23
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=856&external=true&parentUrl=close,99SWC-NV23-15341:856,Elko Floor Mats,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kaitlynn Rodriguez,3PS - Sent,06/21/2023,$250.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=857&external=true&parentUrl=close,99SWC-NV23-15341:857,G2B From Staples Advantage,Staples Advantage,Department of Administration,"Nevada State Library, Archives and Public Records",Marie Markovich,3PCR - Complete Receipt,06/21/2023,$277.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=858&external=true&parentUrl=close,99SWC-NV23-15341:858,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Carrie Foley,3PCR - Complete Receipt,06/21/2023,$481.14
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=859&external=true&parentUrl=close,99SWC-NV23-15341:859,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Bertha Bobadilla,3PCO - Closed,06/21/2023,$494.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=860&external=true&parentUrl=close,99SWC-NV23-15341:860,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Danielle Greene,3PCO - Closed,06/21/2023,$823.40
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=861&external=true&parentUrl=close,99SWC-NV23-15341:861,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Ieshia Burley,3PCR - Complete Receipt,06/21/2023,"$1,839.80"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=862&external=true&parentUrl=close,99SWC-NV23-15341:862,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Ieshia Burley,3PPR - Partial Receipt,06/21/2023,"$1,165.12"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=863&external=true&parentUrl=close,99SWC-NV23-15341:863,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Kris Frost,3PCO - Closed,06/21/2023,$251.58
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=864&external=true&parentUrl=close,99SWC-NV23-15341:864,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Bertha Bobadilla,3PCO - Closed,06/21/2023,$497.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=865&external=true&parentUrl=close,99SWC-NV23-15341:865,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,April Chamberlain,3PCR - Complete Receipt,06/21/2023,"$1,193.64"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=866&external=true&parentUrl=close,99SWC-NV23-15341:866,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/21/2023,"$1,574.35"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=867&external=true&parentUrl=close,99SWC-NV23-15341:867,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,06/21/2023,$229.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=868&external=true&parentUrl=close,99SWC-NV23-15341:868,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/21/2023,$444.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=869&external=true&parentUrl=close,99SWC-NV23-15341:869,G2B From Staples Advantage,Staples Advantage,Department of Education,Department of Education,Geri Mendiola,3PS - Sent,06/22/2023,$65.43
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=870&external=true&parentUrl=close,99SWC-NV23-15341:870,G2B From Staples Advantage,Staples Advantage,Department of Administration,Administrative Services Division,Rachel Rupert,3PCR - Complete Receipt,06/22/2023,$203.39
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=871&external=true&parentUrl=close,99SWC-NV23-15341:871,STAPLES ER5669,Staples Advantage,Department of Conservation and Natural Resources,Parks Division,Calista Anderson,3PS - Sent,06/22/2023,"$1,800.47"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=872&external=true&parentUrl=close,99SWC-NV23-15341:872,G2B From Staples Advantage,Staples Advantage,Silver State Health Insurance Exchange,Silver State Health Insurance Exchange,Alexandria Zanini,3PS - Sent,06/22/2023,$147.03
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=873&external=true&parentUrl=close,99SWC-NV23-15341:873,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Gilbert Garcia,3PCR - Complete Receipt,06/22/2023,"$7,594.23"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=874&external=true&parentUrl=close,99SWC-NV23-15341:874,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Victor Navarro,3PCR - Complete Receipt,06/22/2023,$132.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=875&external=true&parentUrl=close,99SWC-NV23-15341:875,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Victor Navarro,3PCR - Complete Receipt,06/22/2023,$294.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=876&external=true&parentUrl=close,99SWC-NV23-15341:876,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Division of Industrial Relations,Joan Finlay,3PCR - Complete Receipt,06/22/2023,$979.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=877&external=true&parentUrl=close,99SWC-NV23-15341:877,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Public and Behavioral Health,Tyler Nolan,3PS - Sent,06/23/2023,$62.22
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=878&external=true&parentUrl=close,99SWC-NV23-15341:878,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Angie Rojas,3PCR - Complete Receipt,06/23/2023,$20.53
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=879&external=true&parentUrl=close,99SWC-NV23-15341:879,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Jim Kanuck,3PCR - Complete Receipt,06/23/2023,$40.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=880&external=true&parentUrl=close,99SWC-NV23-15341:880,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Victor Navarro,3PCR - Complete Receipt,06/23/2023,$402.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=881&external=true&parentUrl=close,99SWC-NV23-15341:881,G2B From Staples Advantage,Staples Advantage,Treasurer's Office,Higher Education Tuition,Blanca Platt,3PS - Sent,06/23/2023,$138.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=882&external=true&parentUrl=close,99SWC-NV23-15341:882,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Nevada Taxicab Authority,Corazon Fontillas,3PCR - Complete Receipt,06/23/2023,$521.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=883&external=true&parentUrl=close,99SWC-NV23-15341:883,G2B From Staples Advantage,Staples Advantage,Department of Education,Department of Education,Sandy Julian,3PS - Sent,06/23/2023,$167.01
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=884&external=true&parentUrl=close,99SWC-NV23-15341:884,G2B From Staples Advantage,Staples Advantage,Department of Wildlife,Department of Wildlife,Jennifer Miller,3PS - Sent,06/23/2023,$773.47
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=885&external=true&parentUrl=close,99SWC-NV23-15341:885,G2B From Staples Advantage - NRO Office Supplies,Staples Advantage,Department of Conservation and Natural Resources,Forestry Division,Jodi Jenkins,3PCO - Closed,06/23/2023,$517.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=886&external=true&parentUrl=close,99SWC-NV23-15341:886,G2B From Staples Advantage,Staples Advantage,Department of Conservation and Natural Resources,Forestry Division,Melanie Vaillancourt,3PCO - Closed,06/23/2023,$896.18
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=887&external=true&parentUrl=close,99SWC-NV23-15341:887,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Finance Office,Matthew Perondi,3PCR - Complete Receipt,06/26/2023,$183.84
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=888&external=true&parentUrl=close,99SWC-NV23-15341:888,G2B From Staples Advantage,Staples Advantage,Department of Administration,Administrative Services Division,Rachel Rupert,3PCR - Complete Receipt,06/26/2023,$181.67
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=889&external=true&parentUrl=close,99SWC-NV23-15341:889,Office Supplies,Staples Advantage,Department of Wildlife,Department of Wildlife,Jon Piller,3PS - Sent,06/26/2023,$105.62
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=890&external=true&parentUrl=close,99SWC-NV23-15341:890,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/26/2023,$208.72
