PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=618&external=true&parentUrl=close,PO #99SWC-NV25-24174:618,Exit Lights -DMV Warehouse,Grainger,Department of Administration,State Public Works Division,Stephanie Kerry,3PCR - Complete Receipt,06/09/2025,$399.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=619&external=true&parentUrl=close,PO #99SWC-NV25-24174:619,06-10-2025 Grainger Custodial Stripping Pads,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/10/2025,"$1,056.18"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=620&external=true&parentUrl=close,PO #99SWC-NV25-24174:620,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Aging and Disability Services Division,Miguel Martinez,3PCR - Complete Receipt,06/11/2025,"$3,692.57"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=621&external=true&parentUrl=close,PO #99SWC-NV25-24174:621,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,06/11/2025,$39.34
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=622&external=true&parentUrl=close,PO #99SWC-NV25-24174:622,06-09-2025 Grainger Custodial Cart Locks,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/11/2025,$192.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=623&external=true&parentUrl=close,PO #99SWC-NV25-24174:623,3759 Grainger Lights,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PCR - Complete Receipt,06/11/2025,"$3,545.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=624&external=true&parentUrl=close,PO #99SWC-NV25-24174:624,G2B #99SWC-NV25-24174_DOC_CGTH_HVAC Repairs for housing unit 2,Grainger,Department of Corrections,Department of Corrections,Jeremy Myers,3PCR - Complete Receipt,06/11/2025,$165.81
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=625&external=true&parentUrl=close,PO #99SWC-NV25-24174:625,"3717 Culinary Gas Hoses, Swamp Cooler Parts",Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PCR - Complete Receipt,06/11/2025,$671.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=626&external=true&parentUrl=close,PO #99SWC-NV25-24174:626,3759 Grainger Dampers,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PCR - Complete Receipt,06/11/2025,"$1,382.48"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=627&external=true&parentUrl=close,PO #99SWC-NV25-24174:627,06-11-2025 Grainger Stock Floor Rugs,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/11/2025,$337.71
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=628&external=true&parentUrl=close,PO #99SWC-NV25-24174:628,3706 R110294 Plasma Cutter,Grainger,Department of Corrections,Department of Corrections,Keli Murphy,3PCR - Complete Receipt,06/11/2025,$179.83
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=629&external=true&parentUrl=close,PO #99SWC-NV25-24174:629,G2B #99SWC-NV25-24174- Supplies for mountain top repair,Grainger,Department of Administration,OCIO,Kaouri Alipio,3PCR - Complete Receipt,06/11/2025,"$1,864.16"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=630&external=true&parentUrl=close,PO #99SWC-NV25-24174:630,G2B #99SWC-NV25-24174 HVAC repairs,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,06/12/2025,"$1,316.38"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=631&external=true&parentUrl=close,PO #99SWC-NV25-24174:631,G2B #99SWC-NV25-24174 oil dry,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,06/12/2025,"$1,537.78"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=632&external=true&parentUrl=close,PO #99SWC-NV25-24174:632,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,06/12/2025,$325.30
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=633&external=true&parentUrl=close,PO #99SWC-NV25-24174:633,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/12/2025,"$3,744.10"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=634&external=true&parentUrl=close,PO #99SWC-NV25-24174:634,Grainger for 20 totes 321825-44,Grainger,Department of Human Services,Public and Behavioral Health,Isabelle Eckert,3PCR - Complete Receipt,06/12/2025,"$1,089.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=635&external=true&parentUrl=close,PO #99SWC-NV25-24174:635,G2B #99SWC-NV25-24174,Grainger,Department of Administration,State Public Works Division,GIOVANNI MADERA,3PCR - Complete Receipt,06/12/2025,$186.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=636&external=true&parentUrl=close,PO #99SWC-NV25-24174:636,Tyvek suit G2B #99SWC-NV25-24174,Grainger,Adjutant General,Adjutant General and National Guard,Anthony Laskowski,3PS - Sent,06/12/2025,"$3,007.08"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=637&external=true&parentUrl=close,PO #99SWC-NV25-24174:637,G2B #99SWC-NV25-24174 - URGENT Grainger ( 11A Hot Water),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,06/13/2025,$689.15
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=638&external=true&parentUrl=close,PO #99SWC-NV25-24174:638,G2B #99SWC-NV25-24174 - GRAINGER URGENT HVAC,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,06/13/2025,"$3,007.35"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=639&external=true&parentUrl=close,PO #99SWC-NV25-24174:639,06-13-2025 Grainger Stock Batteries,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/13/2025,$385.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=640&external=true&parentUrl=close,PO #99SWC-NV25-24174:640,G2B #99SWC-NV25-24174 ice machine,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,06/13/2025,$320.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=641&external=true&parentUrl=close,PO #99SWC-NV25-24174:641,3717 Boiler Room Filters,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PCR - Complete Receipt,06/13/2025,$283.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=642&external=true&parentUrl=close,PO #99SWC-NV25-24174:642,Tools G2B #99SWC-NV25-24174,Grainger,Adjutant General,Adjutant General and National Guard,Anthony Laskowski,3PS - Sent,06/13/2025,$577.45
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=643&external=true&parentUrl=close,PO #99SWC-NV25-24174:643,HVAC Tools G2B #99SWC-NV25-24174,Grainger,Adjutant General,Adjutant General and National Guard,Anthony Laskowski,3PS - Sent,06/13/2025,"$3,216.92"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=644&external=true&parentUrl=close,PO #99SWC-NV25-24174:644,Electrical testing G2B #99SWC-NV25-24174,Grainger,Adjutant General,Adjutant General and National Guard,Anthony Laskowski,3PS - Sent,06/13/2025,"$3,457.20"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=645&external=true&parentUrl=close,PO #99SWC-NV25-24174:645,G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Environmental Protection,Rebecca McKnight,3PS - Sent,06/13/2025,$101.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=646&external=true&parentUrl=close,PO #99SWC-NV25-24174:646,G2B #99SWC-NV25-24174,Grainger,Department of Administration,State Public Works Division,Stephanie Kerry,3PS - Sent,06/13/2025,$455.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=647&external=true&parentUrl=close,PO #99SWC-NV25-24174:647,Capitol Electric Items,Grainger,Department of Administration,State Public Works Division,Stephanie Kerry,3PCR - Complete Receipt,06/13/2025,"$1,444.72"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=648&external=true&parentUrl=close,PO #99SWC-NV25-24174:648,G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Parks Division,Jeffrey Morris,3PCR - Complete Receipt,06/16/2025,$589.36
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=649&external=true&parentUrl=close,PO #99SWC-NV25-24174:649,G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Environmental Protection,Isabelle RAmos,3PCR - Complete Receipt,06/16/2025,$200.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=650&external=true&parentUrl=close,PO #99SWC-NV25-24174:650,3717 Unit 6 pump,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PCR - Complete Receipt,06/16/2025,$282.38
