PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=589&external=true&parentUrl=close,PO #99SWC-NV23-15341:589,Replace Damaged Travel Pack-Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,$83.62
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=590&external=true&parentUrl=close,PO #99SWC-NV23-15341:590,Statewide Supplies - Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,"$2,904.63"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=591&external=true&parentUrl=close,PO #99SWC-NV23-15341:591,Carson Task Chairs Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,$975.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=592&external=true&parentUrl=close,PO #99SWC-NV23-15341:592,Decatur Task Chairs - Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,"$1,393.80"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=593&external=true&parentUrl=close,PO #99SWC-NV23-15341:593,G2B From Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,SHEFAWN PHILLIPS,3PPR - Partial Receipt,05/24/2023,"$1,250.90"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=594&external=true&parentUrl=close,PO #99SWC-NV23-15341:594,Decatur Lobby Sign -Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,$230.89
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=595&external=true&parentUrl=close,PO #99SWC-NV23-15341:595,Elko Supplies Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,$146.36
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=596&external=true&parentUrl=close,PO #99SWC-NV23-15341:596,CARSON CITY-WALL FILESET OF 3-Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,05/24/2023,$39.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=597&external=true&parentUrl=close,PO #99SWC-NV23-15341:597,Statewide supplies- Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,05/24/2023,$457.63
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=598&external=true&parentUrl=close,PO #99SWC-NV23-15341:598,ELKO-CLAWS-BAN AIDS-PINK HIGH- ASST PENS-Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,05/24/2023,$38.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=599&external=true&parentUrl=close,PO #99SWC-NV23-15341:599,ELY-1 HOLE PUNCH-SHARPIE GEL PENS - Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,05/24/2023,$35.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=600&external=true&parentUrl=close,PO #99SWC-NV23-15341:600,FALLON-POSTAGE METER CARTRIDGE (4)-LEXMARK MAGENTA (1)-LEXMARK YELLOW (1) Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,05/24/2023,$548.46
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=601&external=true&parentUrl=close,PO #99SWC-NV23-15341:601,RENO-LAPTOP STAND-HANGING FILE FOLDERS-TRASH CANS (5) -CLIPBOARDS-LETTERTRAY-WHITE Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,05/24/2023,$555.33
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=602&external=true&parentUrl=close,PO #99SWC-NV23-15341:602,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Aging and Disability Services Division,Shirley Richardson,3PCR - Complete Receipt,05/24/2023,$984.89
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=603&external=true&parentUrl=close,PO #99SWC-NV23-15341:603,G2B From Staples Advantage,Staples Advantage,Department of Wildlife,Department of Wildlife,Hollie Timmons,3PS - Sent,05/24/2023,$49.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=604&external=true&parentUrl=close,PO #99SWC-NV23-15341:604,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Jacqueline Walter,3PCR - Complete Receipt,05/24/2023,$191.69
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=605&external=true&parentUrl=close,PO #99SWC-NV23-15341:605,Staples Advantage - Central,Staples Advantage,Department of Human Services,Public and Behavioral Health,Goldie Ignatich,3PS - Sent,05/24/2023,$309.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=606&external=true&parentUrl=close,PO #99SWC-NV23-15341:606,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Public and Behavioral Health,Desiree Wenzel,3PS - Sent,05/24/2023,$792.32
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=607&external=true&parentUrl=close,PO #99SWC-NV23-15341:607,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Karen Best,3PCR - Complete Receipt,05/24/2023,"$3,414.94"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=608&external=true&parentUrl=close,PO #99SWC-NV23-15341:608,"Staples paper, cert. paper and toner for TLVCC.",Staples Advantage,Department of Corrections,Department of Corrections,Maria Velazquez-Villanueva,3PCR - Complete Receipt,05/24/2023,$477.45
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=609&external=true&parentUrl=close,PO #99SWC-NV23-15341:609,G2B From Staples Advantage,Staples Advantage,Department of Administration,Division of Human Resource Management,Ernestina Hernandez,3PS - Sent,05/24/2023,$69.39
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=610&external=true&parentUrl=close,PO #99SWC-NV23-15341:610,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Karen Best,3PCR - Complete Receipt,05/24/2023,$908.97
