PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1854&external=true&parentUrl=close,99SWC-NV23-15341:1854,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Social Services,Ann Zink,3PCO - Closed,10/05/2023,$172.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1855&external=true&parentUrl=close,99SWC-NV23-15341:1855,G2B From Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Kelsey Murray,3PS - Sent,10/05/2023,$85.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1856&external=true&parentUrl=close,99SWC-NV23-15341:1856,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Kevin McDonald,3PCR - Complete Receipt,10/05/2023,$64.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1857&external=true&parentUrl=close,99SWC-NV23-15341:1857,G2B From Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Kelsey Murray,3PS - Sent,10/05/2023,$88.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1858&external=true&parentUrl=close,99SWC-NV23-15341:1858,Carson Supplies Staples Advantage,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Matthew Medeiros,3PS - Sent,10/05/2023,$147.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1859&external=true&parentUrl=close,99SWC-NV23-15341:1859,LV Staples Order,Staples Advantage,Secretary of State's Office,Secretary of State's Office,Karina Carrion,3PS - Sent,10/05/2023,$105.64
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1860&external=true&parentUrl=close,99SWC-NV23-15341:1860,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,DPS Director's Office,Heather Brazil,3PS - Sent,10/05/2023,$183.23
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1861&external=true&parentUrl=close,99SWC-NV23-15341:1861,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Aging and Disability Services Division,Edita Abell,3PCR - Complete Receipt,10/05/2023,$131.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1862&external=true&parentUrl=close,99SWC-NV23-15341:1862,Replenish stock,Staples Advantage,Department of Human Services,Aging and Disability Services Division,Martha Rivera,3PCR - Complete Receipt,10/05/2023,$79.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1863&external=true&parentUrl=close,99SWC-NV23-15341:1863,Audit Unit Staples Order,Staples Advantage,Department of Human Services,Health Care Financing and Policy,Daisy Lopez,3PCR - Complete Receipt,10/05/2023,$51.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=1864&external=true&parentUrl=close,99SWC-NV23-15341:1864,Provider Enrollments Staples Order,Staples Advantage,Department of Human Services,Health Care Financing and Policy,Daisy Lopez,3PCR - Complete Receipt,10/05/2023,$56.05
