PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4630&external=true&parentUrl=close,99SWC-NV23-15341:4630,G2B From Staples Advantage,Staples Advantage,Public Utilities Commission,Public Utilities Commission,Dorothy Loucks,3PS - Sent,07/24/2024,$120.02
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4631&external=true&parentUrl=close,99SWC-NV23-15341:4631,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Finance Office,Jodi Joy,3PCR - Complete Receipt,07/24/2024,$387.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4632&external=true&parentUrl=close,99SWC-NV23-15341:4632,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Allyson Mosbacher,3PS - Sent,07/24/2024,$522.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4633&external=true&parentUrl=close,99SWC-NV23-15341:4633,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,07/24/2024,$229.74
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4634&external=true&parentUrl=close,99SWC-NV23-15341:4634,1499/FY25/01 - Staples,Staples Advantage,Department of Indigent Defense Services,Department of Indigent Defense Service,Melanie LaChapelle,3PCR - Complete Receipt,07/25/2024,$210.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4635&external=true&parentUrl=close,99SWC-NV23-15341:4635,G2B From Staples Advantage,Staples Advantage,Attorney General's Office,Attorney General's Office,Mackenzie Hodges,3PS - Sent,07/25/2024,$142.26
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4636&external=true&parentUrl=close,99SWC-NV23-15341:4636,4740-Cannon 128 Fax Toners,Staples Advantage,Department of Motor Vehicles,Department of Motor Vehicles,Karina Carrillo,3PCR - Complete Receipt,07/25/2024,$319.48
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4637&external=true&parentUrl=close,99SWC-NV23-15341:4637,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Sheila Guzzetta,3PS - Sent,07/25/2024,$731.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4638&external=true&parentUrl=close,99SWC-NV23-15341:4638,G2B From Staples Advantage,Staples Advantage,Department of Education,Department of Education,Sandy Julian,3PS - Sent,07/25/2024,$142.39
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4639&external=true&parentUrl=close,99SWC-NV23-15341:4639,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,07/25/2024,$515.41
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4640&external=true&parentUrl=close,99SWC-NV23-15341:4640,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Nevada Highway Patrol,Michel Sparks,3PS - Sent,07/25/2024,"$3,695.64"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4641&external=true&parentUrl=close,99SWC-NV23-15341:4641,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,07/25/2024,$58.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4642&external=true&parentUrl=close,99SWC-NV23-15341:4642,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,07/25/2024,$179.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4643&external=true&parentUrl=close,99SWC-NV23-15341:4643,07-25-2024 Staples Cart,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,07/25/2024,$698.23
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4644&external=true&parentUrl=close,99SWC-NV23-15341:4644,G2B From Staples Advantage,Staples Advantage,Treasurer's Office,Treasurer's Office,Rebecca Swanson,3PS - Sent,07/25/2024,$40.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4645&external=true&parentUrl=close,99SWC-NV23-15341:4645,G2B From Staples Advantage - Admin Supplies,Staples Advantage,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,07/25/2024,$601.11
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4646&external=true&parentUrl=close,99SWC-NV23-15341:4646,FY 2025 SDCC LAW LIBRARY NSF SUPPLIES 1st Quarter,Staples Advantage,Department of Corrections,Department of Corrections,Jennifer Kaufman,3PCR - Complete Receipt,07/25/2024,$743.02
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4647&external=true&parentUrl=close,99SWC-NV23-15341:4647,Maintenance Kit For DONS Printer,Staples Advantage,Department of Public Safety,Nevada Parole and Probation,Jacob Esquer,3PCR - Complete Receipt,07/26/2024,$362.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4648&external=true&parentUrl=close,99SWC-NV23-15341:4648,2024 August Staples Order,Staples Advantage,Department of Public Safety,Nevada Parole and Probation,Jacob Esquer,3PS - Sent,07/26/2024,$137.94
