PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=49&external=true&parentUrl=close,PO #99SWC-NV25-22341:49,Canon Scanners ABBYY/BOX DTE,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Dana Purcell,3PCR - Complete Receipt,05/14/2025,"$1,792.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=50&external=true&parentUrl=close,PO #99SWC-NV25-22341:50,Canon LBP1333C NEW FOR GARY DUNN,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Alan Mayoral-Ortiz,3PCR - Complete Receipt,05/16/2025,$711.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=51&external=true&parentUrl=close,PO #99SWC-NV25-22341:51,Cannon printers,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Brittany Howe,3PCR - Complete Receipt,05/21/2025,"$2,133.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=52&external=true&parentUrl=close,PO #99SWC-NV25-22341:52,Canon toner,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Brittany Howe,3PCR - Complete Receipt,05/21/2025,"$1,754.66"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=53&external=true&parentUrl=close,PO #99SWC-NV25-22341:53,CANON TONER,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Alan Mayoral-Ortiz,3PCR - Complete Receipt,05/22/2025,"$1,654.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=54&external=true&parentUrl=close,PO #99SWC-NV25-22341:54,Canon Scanners,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Brittany Howe,3PCR - Complete Receipt,05/22/2025,"$2,688.75"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=55&external=true&parentUrl=close,PO #99SWC-NV25-22341:55,"FY25-4741-04-7222-TONER-1,919.07","Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Laura Peralta,3PS - Sent,05/22/2025,"$1,919.07"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=56&external=true&parentUrl=close,PO #99SWC-NV25-22341:56,Lander Building Toner,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PCR - Complete Receipt,05/29/2025,$424.92
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=57&external=true&parentUrl=close,PO #99SWC-NV25-22341:57,Canon T6 T12 Toner Replenishment-Black & Colored CED North,"Canon Solutions America, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Katana Martinez,3PS - Sent,05/30/2025,"$2,054.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=58&external=true&parentUrl=close,PO #99SWC-NV25-22341:58,Canon T6 T12 Toner Replenishment-Black & Colored CED North,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Katana Martinez,3PS - Sent,05/30/2025,$20.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=59&external=true&parentUrl=close,PO #99SWC-NV25-22341:59,Toner - Flamingo HR,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Margie White,3PCR - Complete Receipt,07/24/2025,$900.40
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=60&external=true&parentUrl=close,PO #99SWC-NV25-22341:60,NSMCC High Sierra Copier,"Canon U.S.A., Inc.",Department of Tourism And Cultural Affairs,Museums and History Division,Michael Malone,3PS - Sent,08/01/2025,"$9,484.20"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=61&external=true&parentUrl=close,PO #99SWC-NV25-22341:61,Cannon Toner for FOD Revenue,"Canon U.S.A., Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Matthew Hill,3PS - Sent,08/19/2025,$901.84
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22341&releaseNbr=62&external=true&parentUrl=close,PO #99SWC-NV25-22341:62,Canon Printer,"Canon U.S.A., Inc.",Adjutant General,Adjutant General and National Guard,Chris Snidow,3PS - Sent,08/19/2025,"$12,617.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22273&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV25-22273,Punchout Catalog,"Brady Industries of Nevada, LLC",Statewide Contracts,Statewide Contracts,Charity Clarke,3PS - Sent,07/16/2024,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22273&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV25-22273:1,BRADY - TOILET PAPER NNCC Q1 FY25,"Brady Industries of Nevada, LLC",Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,07/18/2024,"$24,709.23"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22273&releaseNbr=2&external=true&parentUrl=close,PO #99SWC-NV25-22273:2,"BRADY-SCC CHEMICALS LAUNDRY,CULINARY,HTGIENE","Brady Industries of Nevada, LLC",Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,07/18/2024,"$7,237.16"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-22273&releaseNbr=3&external=true&parentUrl=close,PO #99SWC-NV25-22273:3,BRADY - TOILET PAPER SCC Q1 FY25,"Brady Industries of Nevada, LLC",Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,07/18/2024,"$4,759.74"
