PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=12&external=true&parentUrl=close,PO #99SWC-NV24-20942:12,130221 move4less - 4070 silversage,move4less LLC,Governor's Office,Governor's Finance Office,Brittany Howe,3PCR - Complete Receipt,12/06/2024,$990.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=13&external=true&parentUrl=close,PO #99SWC-NV24-20942:13,move 4 less services for move to 3rd fl,move4less LLC,Department of Conservation and Natural Resources,Historic Preservation,Carolyn Furin,3PS - Sent,02/11/2025,$535.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=14&external=true&parentUrl=close,PO #99SWC-NV24-20942:14,Move 4 Less (SS to Colorado Street),move4less LLC,Department of Human Services,Health Care Financing and Policy,Anahi Andrade,3PCR - Complete Receipt,03/05/2025,$390.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=15&external=true&parentUrl=close,PO #99SWC-NV24-20942:15,Movers for OLC Carson,move4less LLC,Department of Business and Industry,Office of the Labor Commission,Eileen Woltz,3PCR - Complete Receipt,04/24/2025,"$3,080.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=16&external=true&parentUrl=close,PO #99SWC-NV24-20942:16,CCLN Moving Truck,move4less LLC,Department of Human Services,Social Services,Deseray Rayford,3PCO - Closed,05/29/2025,"$1,260.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20942&releaseNbr=17&external=true&parentUrl=close,PO #99SWC-NV24-20942:17,151823 Move 4 Less,move4less LLC,Department of Business and Industry,Division of Insurance,Teresa Fernandez,3PS - Sent,08/14/2025,"$1,245.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20937&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-20937,Debt and Lease Management Software and Consulting Services (OMNIA Partners),"Fifth Asset, Inc. d/b/a DebtBook",Statewide Contracts,Statewide Contracts,Joel Wixon,3PS - Sent,06/18/2024,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20894&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-20894,"Heavy Equipment, Parts, Accessories, Supplies and Related Services (OMNIA)",Caterpillar Inc.,Statewide Contracts,Statewide Contracts,Heather Moon,3PS - Sent,10/01/2024,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20894&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV24-20894:1,Light Towers,Empire Southwest,Department of Transportation,Department of Transportation,Joel Smedes,3PS - Sent,11/12/2024,"$33,400.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-20893&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-20893,Laboratory Equipment and Supplies,Thomas Scientific,Statewide Contracts,Statewide Contracts,Teri Becker,3PS - Sent,03/05/2024,$.00
