PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=194&external=true&parentUrl=close,PO #99SWC-NV25-25281:194,364825-220,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,Hollywood Greene,3PS - Sent,05/22/2025,$99.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=195&external=true&parentUrl=close,PO #99SWC-NV25-25281:195,EPRO/SR-5143,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Louis Jobe,3PCR - Complete Receipt,05/22/2025,$101.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=196&external=true&parentUrl=close,PO #99SWC-NV25-25281:196,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,Esperansa Rearich,3PS - Sent,05/23/2025,"$1,460.12"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=197&external=true&parentUrl=close,PO #99SWC-NV25-25281:197,5-21-25 Amazon IT Dept. Building 3A internal hardrive PR G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,05/23/2025,$323.15
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=198&external=true&parentUrl=close,PO #99SWC-NV25-25281:198,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Cynthia Oropeza,3PS - Sent,05/23/2025,$28.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=199&external=true&parentUrl=close,PO #99SWC-NV25-25281:199,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Leynna Kalani,3PS - Sent,05/23/2025,$155.77
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=200&external=true&parentUrl=close,PO #99SWC-NV25-25281:200,G2B #99SWC-NV25-25281/Amazon IT order,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Shannon Graham,3PS - Sent,05/23/2025,$23.79
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=201&external=true&parentUrl=close,PO #99SWC-NV25-25281:201,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Gayle Gregg,3PS - Sent,05/23/2025,$120.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=202&external=true&parentUrl=close,PO #99SWC-NV25-25281:202,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Tara Wyatt,3PCR - Complete Receipt,05/23/2025,$479.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=203&external=true&parentUrl=close,PO #99SWC-NV25-25281:203,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Commission on Peace Officer Standards and Training,Peace Officer Standards and Training,Amanda Socha,3PCR - Complete Receipt,05/23/2025,$15.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=204&external=true&parentUrl=close,PO #99SWC-NV25-25281:204,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Native American Affairs,Department of Native American Affairs,Sarina Nez,3PCR - Complete Receipt,05/23/2025,$425.49
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=205&external=true&parentUrl=close,PO #99SWC-NV25-25281:205,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Dyan Reece,3PS - Sent,05/23/2025,$80.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=206&external=true&parentUrl=close,PO #99SWC-NV25-25281:206,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Dyan Reece,3PS - Sent,05/23/2025,$44.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=207&external=true&parentUrl=close,PO #99SWC-NV25-25281:207,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,05/23/2025,"$1,227.99"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=208&external=true&parentUrl=close,PO #99SWC-NV25-25281:208,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,05/23/2025,$326.69
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=209&external=true&parentUrl=close,PO #99SWC-NV25-25281:209,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Leynna Kalani,3PS - Sent,05/23/2025,$29.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=210&external=true&parentUrl=close,PO #99SWC-NV25-25281:210,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Nevada Parole and Probation,Elizabeth Patrick,3PCR - Complete Receipt,05/23/2025,$34.43
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=211&external=true&parentUrl=close,PO #99SWC-NV25-25281:211,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Tammie Frost,3PS - Sent,05/23/2025,$279.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=212&external=true&parentUrl=close,PO #99SWC-NV25-25281:212,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Misti Gower,3PS - Sent,05/23/2025,"$1,305.52"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=213&external=true&parentUrl=close,PO #99SWC-NV25-25281:213,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Employment Security Division,Richard Hernandez,3PCR - Complete Receipt,05/23/2025,$434.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=214&external=true&parentUrl=close,PO #99SWC-NV25-25281:214,SAO Remodel Barstools - Amazon,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PCR - Complete Receipt,05/23/2025,$163.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=215&external=true&parentUrl=close,PO #99SWC-NV25-25281:215,Office Supplies for Carson City office,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Mallory Otto,3PCR - Complete Receipt,05/23/2025,$138.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=216&external=true&parentUrl=close,PO #99SWC-NV25-25281:216,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$173.08
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=217&external=true&parentUrl=close,PO #99SWC-NV25-25281:217,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$83.39
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=218&external=true&parentUrl=close,PO #99SWC-NV25-25281:218,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Heather Brazil,3PS - Sent,05/23/2025,$79.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=219&external=true&parentUrl=close,PO #99SWC-NV25-25281:219,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Aging and Disability Services Division,Shayon McCrary-Robertson,3PCR - Complete Receipt,05/23/2025,$311.91
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=220&external=true&parentUrl=close,PO #99SWC-NV25-25281:220,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$292.82
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=221&external=true&parentUrl=close,PO #99SWC-NV25-25281:221,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$431.15
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=222&external=true&parentUrl=close,PO #99SWC-NV25-25281:222,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$471.65
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=223&external=true&parentUrl=close,PO #99SWC-NV25-25281:223,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,05/23/2025,$341.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=224&external=true&parentUrl=close,PO #99SWC-NV25-25281:224,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Aging and Disability Services Division,Shayon McCrary-Robertson,3PCR - Complete Receipt,05/23/2025,$36.12
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=225&external=true&parentUrl=close,PO #99SWC-NV25-25281:225,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,05/23/2025,$327.09
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=226&external=true&parentUrl=close,PO #99SWC-NV25-25281:226,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Jeff Brown,3PCO - Closed,05/23/2025,"$1,583.01"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=227&external=true&parentUrl=close,PO #99SWC-NV25-25281:227,Carson Amazon Spend Down 5.2025,"Amazon Capital Services, Inc.",Department of Human Services,Aging and Disability Services Division,Cassie Morgan,3PCR - Complete Receipt,05/23/2025,"$1,154.65"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=228&external=true&parentUrl=close,PO #99SWC-NV25-25281:228,FY25-4741-04-7027-7020-7460-8241-$1328.69,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Laura Peralta,3PS - Sent,05/27/2025,"$1,328.69"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=229&external=true&parentUrl=close,PO #99SWC-NV25-25281:229,Kim Technical Supply Order,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PCR - Complete Receipt,05/27/2025,$119.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=230&external=true&parentUrl=close,PO #99SWC-NV25-25281:230,Jocel/Maylen Supply Order,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PCR - Complete Receipt,05/27/2025,$90.26
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=231&external=true&parentUrl=close,PO #99SWC-NV25-25281:231,HR office supplies,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Amanda Otto,3PCR - Complete Receipt,05/27/2025,$166.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=232&external=true&parentUrl=close,PO #99SWC-NV25-25281:232,TOOLSETS FOR DTS STAFF,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Alan Mayoral-Ortiz,3PS - Sent,05/27/2025,$349.75
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=233&external=true&parentUrl=close,PO #99SWC-NV25-25281:233,ESP - Amazon - Basketballs,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,05/27/2025,$549.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=234&external=true&parentUrl=close,PO #99SWC-NV25-25281:234,Sean S. Phone Case Order,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PCR - Complete Receipt,05/27/2025,$37.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=235&external=true&parentUrl=close,PO #99SWC-NV25-25281:235,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,DHS Director's Office,Sandra Perez,3PS - Sent,05/27/2025,$460.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=236&external=true&parentUrl=close,PO #99SWC-NV25-25281:236,Lander Building Supplies,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PCR - Complete Receipt,05/27/2025,$108.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=237&external=true&parentUrl=close,PO #99SWC-NV25-25281:237,Carson City ASD/Brandy,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Megan Rich,3PCR - Complete Receipt,05/27/2025,$61.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=238&external=true&parentUrl=close,PO #99SWC-NV25-25281:238,Carson City ASD,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Megan Rich,3PCR - Complete Receipt,05/27/2025,"$1,470.58"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=239&external=true&parentUrl=close,PO #99SWC-NV25-25281:239,Flamingo ASD/Revenue,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Megan Rich,3PCR - Complete Receipt,05/27/2025,$400.66
